new_date,flat_type,district,range_numeric,floor_area_sqm,lease_commence_date,resale_price
2025.0833333333333,5 ROOM,East,5.0,122.0,1993,745888.0
2025.0833333333333,EXECUTIVE,East,2.0,143.0,1995,875000.0
2025.0833333333333,EXECUTIVE,East,5.0,150.0,1993,964000.0
2025.0833333333333,2 ROOM,North-East,2.0,47.0,2018,365000.0
2025.0833333333333,3 ROOM,North-East,14.0,65.0,2015,498000.0
2025.0833333333333,3 ROOM,North-East,8.0,68.0,2016,485000.0
2025.0833333333333,3 ROOM,North-East,2.0,70.0,2013,560000.0
2025.0833333333333,3 ROOM,North-East,8.0,67.0,2014,538000.0
2025.0833333333333,3 ROOM,North-East,17.0,67.0,2016,555888.0
2025.0833333333333,3 ROOM,North-East,14.0,67.0,2014,540000.0
2025.0833333333333,3 ROOM,North-East,2.0,68.0,2018,490000.0
2025.0833333333333,3 ROOM,North-East,2.0,68.0,2020,485000.0
2025.0833333333333,4 ROOM,North-East,5.0,93.0,2017,618888.0
2025.0833333333333,4 ROOM,North-East,5.0,90.0,2003,560000.0
2025.0833333333333,4 ROOM,North-East,2.0,94.0,2004,588000.0
2025.0833333333333,4 ROOM,North-East,17.0,93.0,2013,688000.0
2025.0833333333333,4 ROOM,North-East,14.0,92.0,2014,668000.0
2025.0833333333333,4 ROOM,North-East,14.0,90.0,2007,600000.0
2025.0833333333333,4 ROOM,North-East,11.0,93.0,2012,650000.0
2025.0833333333333,4 ROOM,North-East,8.0,92.0,2016,728888.0
2025.0833333333333,4 ROOM,North-East,11.0,93.0,2018,671000.0
2025.0833333333333,4 ROOM,North-East,2.0,93.0,2020,635000.0
2025.0833333333333,5 ROOM,North-East,5.0,111.0,2003,597000.0
2025.0833333333333,5 ROOM,North-East,17.0,110.0,2003,668000.0
2025.0833333333333,5 ROOM,North-East,5.0,113.0,2018,790000.0
2025.0833333333333,5 ROOM,North-East,11.0,111.0,2003,623000.0
2025.0833333333333,5 ROOM,North-East,2.0,110.0,2003,630000.0
2025.0833333333333,5 ROOM,North-East,11.0,110.0,2003,665000.0
2025.0833333333333,5 ROOM,North-East,5.0,112.0,2016,840000.0
2025.0833333333333,5 ROOM,North-East,5.0,112.0,2015,850000.0
2025.0833333333333,5 ROOM,North-East,8.0,116.0,2020,925000.0
2025.0833333333333,3 ROOM,Central,8.0,65.0,1976,415000.0
2025.0833333333333,3 ROOM,Central,5.0,66.0,1970,396000.0
2025.0833333333333,3 ROOM,Central,5.0,67.0,1970,370000.0
2025.0833333333333,4 ROOM,Central,38.0,88.0,2020,1125000.0
2025.0833333333333,4 ROOM,Central,2.0,87.0,2003,738888.0
2025.0833333333333,4 ROOM,Central,26.0,88.0,2012,905000.0
2025.0833333333333,4 ROOM,Central,17.0,92.0,2003,845000.0
2025.0833333333333,4 ROOM,Central,23.0,93.0,2018,1030000.0
2025.0833333333333,4 ROOM,Central,29.0,90.0,2006,1010000.0
2025.0833333333333,4 ROOM,Central,8.0,90.0,2008,918000.0
2025.0833333333333,4 ROOM,Central,14.0,85.0,2008,952000.0
2025.0833333333333,5 ROOM,Central,17.0,117.0,2011,1290000.0
2025.0833333333333,2 ROOM,North,8.0,38.0,2020,340000.0
2025.0833333333333,2 ROOM,North,8.0,47.0,2020,380000.0
2025.0833333333333,2 ROOM,North,8.0,38.0,2020,352000.0
2025.0833333333333,3 ROOM,North,5.0,67.0,2018,500000.0
2025.0833333333333,3 ROOM,North,2.0,67.0,2018,488000.0
2025.0833333333333,3 ROOM,North,2.0,68.0,2018,493000.0
2025.0833333333333,3 ROOM,North,11.0,67.0,2015,472888.0
2025.0833333333333,3 ROOM,North,17.0,67.0,2015,510000.0
2025.0833333333333,4 ROOM,North,5.0,92.0,2020,806888.0
2025.0833333333333,4 ROOM,North,14.0,93.0,2018,662000.0
2025.0833333333333,4 ROOM,North,2.0,93.0,2018,593000.0
2025.0833333333333,4 ROOM,North,11.0,93.0,2020,660000.0
2025.0833333333333,4 ROOM,North,2.0,93.0,2018,593000.0
2025.0833333333333,4 ROOM,North,8.0,93.0,2020,638000.0
2025.0833333333333,4 ROOM,North,8.0,93.0,2018,613888.0
2025.0833333333333,4 ROOM,North,8.0,93.0,2020,628888.0
2025.0833333333333,4 ROOM,North,8.0,93.0,2018,695000.0
2025.0833333333333,4 ROOM,North,5.0,93.0,2018,658000.0
2025.0833333333333,4 ROOM,North,8.0,90.0,2003,530000.0
2025.0833333333333,4 ROOM,North,5.0,85.0,2002,515000.0
2025.0833333333333,4 ROOM,North,5.0,91.0,2006,515000.0
2025.0833333333333,4 ROOM,North,5.0,90.0,2004,520000.0
2025.0833333333333,5 ROOM,North,5.0,110.0,2002,650000.0
2025.0833333333333,5 ROOM,North,5.0,110.0,2001,618000.0
2025.0833333333333,5 ROOM,North,14.0,116.0,2020,825000.0
2025.0833333333333,5 ROOM,North,8.0,116.0,2020,783000.0
2025.0833333333333,5 ROOM,North,8.0,116.0,2020,808888.0
2025.0833333333333,5 ROOM,North,5.0,113.0,2018,707000.0
2025.0833333333333,5 ROOM,North,2.0,113.0,2018,670000.0
2025.0833333333333,5 ROOM,North,8.0,120.0,1999,660000.0
2025.0833333333333,5 ROOM,North,14.0,120.0,1999,650000.0
2025.0833333333333,5 ROOM,North,2.0,110.0,2001,615000.0
2025.0833333333333,EXECUTIVE,North,14.0,137.0,2001,750000.0
2025.0833333333333,EXECUTIVE,North,2.0,133.0,2001,730000.0
2025.0833333333333,EXECUTIVE,North,14.0,130.0,2001,788000.0
2025.0833333333333,EXECUTIVE,North,2.0,130.0,2000,700000.0
2025.0833333333333,2 ROOM,North-East,5.0,47.0,2021,385000.0
2025.0833333333333,2 ROOM,North-East,11.0,48.0,2020,405000.0
2025.0833333333333,3 ROOM,North-East,17.0,68.0,2021,563000.0
2025.0833333333333,3 ROOM,North-East,14.0,83.0,2007,530000.0
2025.0833333333333,3 ROOM,North-East,8.0,68.0,2017,550000.0
2025.0833333333333,3 ROOM,North-East,5.0,68.0,2016,485000.0
2025.0833333333333,4 ROOM,North-East,11.0,95.0,2015,720000.0
2025.0833333333333,4 ROOM,North-East,5.0,85.0,2002,595000.0
2025.0833333333333,4 ROOM,North-East,17.0,93.0,2021,715000.0
2025.0833333333333,4 ROOM,North-East,2.0,90.0,2001,542000.0
2025.0833333333333,4 ROOM,North-East,17.0,93.0,2015,700500.0
2025.0833333333333,4 ROOM,North-East,5.0,92.0,2015,665888.0
2025.0833333333333,4 ROOM,North-East,5.0,92.0,2008,678000.0
2025.0833333333333,4 ROOM,North-East,11.0,92.0,2017,808000.0
2025.0833333333333,4 ROOM,North-East,5.0,92.0,2008,698000.0
2025.0833333333333,4 ROOM,North-East,5.0,93.0,2017,620000.0
2025.0833333333333,4 ROOM,North-East,14.0,93.0,2017,684888.0
2025.0833333333333,4 ROOM,North-East,8.0,93.0,2017,670000.0
2025.0833333333333,4 ROOM,North-East,8.0,92.0,2017,838000.0
2025.0833333333333,4 ROOM,North-East,2.0,85.0,2005,550000.0
2025.0833333333333,4 ROOM,North-East,14.0,90.0,2006,690000.0
2025.0833333333333,4 ROOM,North-East,5.0,94.0,2001,600000.0
2025.0833333333333,4 ROOM,North-East,8.0,92.0,2015,598888.0
2025.0833333333333,4 ROOM,North-East,11.0,92.0,2015,642000.0
2025.0833333333333,4 ROOM,North-East,5.0,93.0,2013,610000.0
2025.0833333333333,4 ROOM,North-East,5.0,90.0,2005,600000.0
2025.0833333333333,4 ROOM,North-East,14.0,96.0,2000,590000.0
2025.0833333333333,4 ROOM,North-East,2.0,90.0,2001,535000.0
2025.0833333333333,4 ROOM,North-East,14.0,92.0,2015,850000.0
2025.0833333333333,4 ROOM,North-East,8.0,93.0,2020,655000.0
2025.0833333333333,4 ROOM,North-East,5.0,93.0,2020,680000.0
2025.0833333333333,5 ROOM,North-East,8.0,110.0,2002,715000.0
2025.0833333333333,5 ROOM,North-East,11.0,111.0,2001,678000.0
2025.0833333333333,5 ROOM,North-East,2.0,113.0,2002,583000.0
2025.0833333333333,5 ROOM,North-East,11.0,110.0,2003,665000.0
2025.0833333333333,5 ROOM,North-East,2.0,110.0,2001,625000.0
2025.0833333333333,5 ROOM,North-East,17.0,120.0,2012,820000.0
2025.0833333333333,5 ROOM,North-East,5.0,116.0,2000,660000.0
2025.0833333333333,5 ROOM,North-East,8.0,110.0,2001,678000.0
2025.0833333333333,5 ROOM,North-East,11.0,112.0,2015,758000.0
2025.0833333333333,5 ROOM,North-East,5.0,113.0,2017,707777.0
2025.0833333333333,5 ROOM,North-East,11.0,111.0,2001,675000.0
2025.0833333333333,5 ROOM,North-East,8.0,110.0,2000,670000.0
2025.0833333333333,5 ROOM,North-East,11.0,115.0,2000,652000.0
2025.0833333333333,5 ROOM,North-East,14.0,113.0,2020,800000.0
2025.0833333333333,5 ROOM,North-East,2.0,113.0,2020,730000.0
2025.0833333333333,5 ROOM,North-East,5.0,113.0,2020,755000.0
2025.0833333333333,EXECUTIVE,North-East,11.0,130.0,2001,860000.0
2025.0833333333333,EXECUTIVE,North-East,5.0,140.0,1998,798000.0
2025.0833333333333,3 ROOM,North-East,11.0,64.0,1978,396000.0
2025.0833333333333,3 ROOM,North-East,5.0,64.0,1985,455000.0
2025.0833333333333,4 ROOM,North-East,11.0,89.0,1985,745000.0
2025.0833333333333,4 ROOM,North-East,8.0,94.0,1984,680000.0
2025.0833333333333,4 ROOM,North-East,8.0,83.0,1985,700000.0
2025.0833333333333,5 ROOM,North-East,5.0,115.0,1999,900000.0
2025.0833333333333,5 ROOM,North-East,8.0,122.0,1992,767000.0
2025.0833333333333,EXECUTIVE,North-East,11.0,149.0,1985,1180000.0
2025.0833333333333,EXECUTIVE,North-East,5.0,146.0,1992,1020000.0
2025.0833333333333,3 ROOM,East,11.0,68.0,2020,590000.0
2025.0833333333333,3 ROOM,East,8.0,68.0,2020,580000.0
2025.0833333333333,3 ROOM,East,5.0,75.0,1982,460000.0
2025.0833333333333,3 ROOM,East,11.0,68.0,1985,488888.0
2025.0833333333333,3 ROOM,East,11.0,78.0,1985,360000.0
2025.0833333333333,3 ROOM,East,11.0,67.0,1985,488888.0
2025.0833333333333,3 ROOM,East,5.0,60.0,1985,435000.0
2025.0833333333333,3 ROOM,East,8.0,64.0,1986,468000.0
2025.0833333333333,3 ROOM,East,11.0,73.0,1984,478000.0
2025.0833333333333,3 ROOM,East,2.0,74.0,1988,465000.0
2025.0833333333333,3 ROOM,East,2.0,73.0,1984,465000.0
2025.0833333333333,4 ROOM,East,2.0,94.0,2011,800000.0
2025.0833333333333,4 ROOM,East,11.0,94.0,2011,880000.0
2025.0833333333333,4 ROOM,East,5.0,104.0,1989,640000.0
2025.0833333333333,4 ROOM,East,11.0,84.0,1988,615000.0
2025.0833333333333,4 ROOM,East,8.0,84.0,1988,563000.0
2025.0833333333333,4 ROOM,East,5.0,93.0,2020,720000.0
2025.0833333333333,4 ROOM,East,14.0,93.0,2020,791000.0
2025.0833333333333,4 ROOM,East,8.0,93.0,2020,770000.0
2025.0833333333333,4 ROOM,East,8.0,93.0,2020,777000.0
2025.0833333333333,4 ROOM,East,14.0,93.0,2020,815000.0
2025.0833333333333,4 ROOM,East,2.0,93.0,2020,700000.0
2025.0833333333333,4 ROOM,East,11.0,93.0,2020,770888.0
2025.0833333333333,4 ROOM,East,5.0,93.0,2020,745000.0
2025.0833333333333,4 ROOM,East,11.0,115.0,1984,658888.0
2025.0833333333333,4 ROOM,East,2.0,101.0,1997,570000.0
2025.0833333333333,4 ROOM,East,8.0,105.0,1993,605000.0
2025.0833333333333,4 ROOM,East,5.0,109.0,1996,620000.0
2025.0833333333333,4 ROOM,East,2.0,101.0,1997,640000.0
2025.0833333333333,5 ROOM,East,2.0,121.0,1988,700000.0
2025.0833333333333,5 ROOM,East,5.0,122.0,1988,720000.0
2025.0833333333333,5 ROOM,East,5.0,139.0,1984,835000.0
2025.0833333333333,5 ROOM,East,5.0,113.0,2020,900000.0
2025.0833333333333,5 ROOM,East,8.0,113.0,2020,922000.0
2025.0833333333333,5 ROOM,East,14.0,113.0,2020,915000.0
2025.0833333333333,5 ROOM,East,8.0,121.0,1985,705000.0
2025.0833333333333,5 ROOM,East,2.0,138.0,1985,741000.0
2025.0833333333333,5 ROOM,East,5.0,122.0,1985,755000.0
2025.0833333333333,5 ROOM,East,8.0,127.0,1993,715000.0
2025.0833333333333,5 ROOM,East,5.0,114.0,2017,840000.0
2025.0833333333333,EXECUTIVE,East,11.0,146.0,1988,1040000.0
2025.0833333333333,2 ROOM,Central,2.0,42.0,1967,268000.0
2025.0833333333333,2 ROOM,Central,8.0,43.0,1967,280000.0
2025.0833333333333,3 ROOM,Central,8.0,68.0,2020,750000.0
2025.0833333333333,3 ROOM,Central,5.0,58.0,1969,342000.0
2025.0833333333333,3 ROOM,Central,11.0,66.0,1970,375000.0
2025.0833333333333,3 ROOM,Central,5.0,67.0,1969,397000.0
2025.0833333333333,3 ROOM,Central,2.0,73.0,1984,430000.0
2025.0833333333333,3 ROOM,Central,2.0,81.0,1984,520000.0
2025.0833333333333,3 ROOM,Central,26.0,68.0,2019,778000.0
2025.0833333333333,3 ROOM,Central,5.0,65.0,1973,385000.0
2025.0833333333333,3 ROOM,Central,2.0,65.0,1973,380000.0
2025.0833333333333,3 ROOM,Central,8.0,65.0,1973,420000.0
2025.0833333333333,3 ROOM,Central,5.0,68.0,2017,640000.0
2025.0833333333333,4 ROOM,Central,5.0,94.0,2020,945000.0
2025.0833333333333,4 ROOM,Central,5.0,93.0,2018,998000.0
2025.0833333333333,4 ROOM,Central,23.0,93.0,2018,1138888.0
2025.0833333333333,4 ROOM,Central,8.0,101.0,1998,710000.0
2025.0833333333333,4 ROOM,Central,8.0,93.0,2019,938888.0
2025.0833333333333,5 ROOM,Central,20.0,117.0,2012,1600000.0
2025.0833333333333,5 ROOM,Central,29.0,110.0,2002,1145888.0
2025.0833333333333,5 ROOM,Central,23.0,119.0,1997,980000.0
2025.0833333333333,5 ROOM,Central,2.0,134.0,1984,960000.0
2025.0833333333333,EXECUTIVE,Central,11.0,146.0,1988,1030000.0
2025.0833333333333,2 ROOM,North,2.0,47.0,2018,370000.0
2025.0833333333333,2 ROOM,North,11.0,38.0,2019,360000.0
2025.0833333333333,3 ROOM,North,11.0,67.0,1977,360000.0
2025.0833333333333,3 ROOM,North,5.0,67.0,1977,371000.0
2025.0833333333333,3 ROOM,North,5.0,82.0,1977,428000.0
2025.0833333333333,3 ROOM,North,17.0,67.0,2015,500000.0
2025.0833333333333,3 ROOM,North,5.0,68.0,2018,493000.0
2025.0833333333333,3 ROOM,North,11.0,68.0,2019,520000.0
2025.0833333333333,4 ROOM,North,11.0,91.0,1977,470000.0
2025.0833333333333,4 ROOM,North,14.0,84.0,1988,510000.0
2025.0833333333333,4 ROOM,North,8.0,100.0,1997,590000.0
2025.0833333333333,4 ROOM,North,8.0,91.0,1997,516000.0
2025.0833333333333,4 ROOM,North,11.0,103.0,1997,580666.0
2025.0833333333333,4 ROOM,North,5.0,101.0,1998,500000.0
2025.0833333333333,4 ROOM,North,14.0,100.0,1997,580000.0
2025.0833333333333,4 ROOM,North,11.0,93.0,2018,638000.0
2025.0833333333333,4 ROOM,North,11.0,93.0,2018,645000.0
2025.0833333333333,4 ROOM,North,2.0,102.0,2000,525000.0
2025.0833333333333,4 ROOM,North,5.0,92.0,2015,638888.0
2025.0833333333333,4 ROOM,North,5.0,92.0,1998,530000.0
2025.0833333333333,4 ROOM,North,5.0,100.0,1997,570000.0
2025.0833333333333,4 ROOM,North,5.0,90.0,2004,490000.0
2025.0833333333333,4 ROOM,North,8.0,90.0,2004,523000.0
2025.0833333333333,4 ROOM,North,8.0,101.0,1998,585888.0
2025.0833333333333,4 ROOM,North,11.0,86.0,2000,520000.0
2025.0833333333333,4 ROOM,North,5.0,100.0,1998,550000.0
2025.0833333333333,4 ROOM,North,5.0,93.0,2018,585000.0
2025.0833333333333,4 ROOM,North,14.0,93.0,2019,688000.0
2025.0833333333333,4 ROOM,North,8.0,92.0,1985,500000.0
2025.0833333333333,4 ROOM,North,11.0,93.0,2019,660000.0
2025.0833333333333,4 ROOM,North,8.0,115.0,1996,560000.0
2025.0833333333333,4 ROOM,North,8.0,84.0,1993,490000.0
2025.0833333333333,5 ROOM,North,5.0,122.0,1998,635000.0
2025.0833333333333,5 ROOM,North,2.0,122.0,1997,622000.0
2025.0833333333333,5 ROOM,North,2.0,125.0,1999,690000.0
2025.0833333333333,5 ROOM,North,2.0,115.0,1999,630000.0
2025.0833333333333,5 ROOM,North,5.0,122.0,1997,650000.0
2025.0833333333333,5 ROOM,North,5.0,110.0,2000,658000.0
2025.0833333333333,5 ROOM,North,8.0,114.0,2003,630000.0
2025.0833333333333,5 ROOM,North,5.0,110.0,2004,600000.0
2025.0833333333333,5 ROOM,North,2.0,121.0,1998,650000.0
2025.0833333333333,5 ROOM,North,17.0,113.0,2019,820000.0
2025.0833333333333,5 ROOM,North,8.0,137.0,1996,715000.0
2025.0833333333333,EXECUTIVE,North,11.0,141.0,2000,850000.0
2025.0833333333333,EXECUTIVE,North,11.0,141.0,1999,910000.0
2025.0833333333333,EXECUTIVE,North,2.0,141.0,1999,838000.0
2025.0833333333333,EXECUTIVE,North,8.0,179.0,1995,962888.0
2025.0833333333333,3 ROOM,North,11.0,68.0,1984,425000.0
2025.0833333333333,3 ROOM,North,2.0,73.0,1988,430000.0
2025.0833333333333,3 ROOM,North,8.0,77.0,1983,410000.0
2025.0833333333333,3 ROOM,North,11.0,67.0,1985,450000.0
2025.0833333333333,3 ROOM,North,5.0,67.0,1985,423000.0
2025.0833333333333,3 ROOM,North,5.0,67.0,2019,460000.0
2025.0833333333333,3 ROOM,North,14.0,68.0,2017,515000.0
2025.0833333333333,3 ROOM,North,5.0,64.0,1987,415000.0
2025.0833333333333,4 ROOM,North,5.0,92.0,2015,565000.0
2025.0833333333333,4 ROOM,North,11.0,92.0,2015,600000.0
2025.0833333333333,4 ROOM,North,5.0,104.0,1988,558888.0
2025.0833333333333,4 ROOM,North,8.0,92.0,2015,590000.0
2025.0833333333333,4 ROOM,North,11.0,93.0,2013,600000.0
2025.0833333333333,4 ROOM,North,5.0,93.0,2018,611000.0
2025.0833333333333,4 ROOM,North,11.0,93.0,2018,625000.0
2025.0833333333333,4 ROOM,North,2.0,93.0,2018,588000.0
2025.0833333333333,4 ROOM,North,5.0,93.0,2018,603000.0
2025.0833333333333,4 ROOM,North,11.0,84.0,1988,490000.0
2025.0833333333333,4 ROOM,North,5.0,93.0,2019,595000.0
2025.0833333333333,4 ROOM,North,2.0,93.0,1984,525000.0
2025.0833333333333,4 ROOM,North,8.0,104.0,1988,575000.0
2025.0833333333333,4 ROOM,North,8.0,105.0,1988,560000.0
2025.0833333333333,4 ROOM,North,2.0,84.0,1986,500000.0
2025.0833333333333,4 ROOM,North,5.0,93.0,1986,530000.0
2025.0833333333333,4 ROOM,North,5.0,84.0,1985,470000.0
2025.0833333333333,4 ROOM,North,8.0,93.0,2019,600000.0
2025.0833333333333,4 ROOM,North,2.0,105.0,1988,565000.0
2025.0833333333333,4 ROOM,North,5.0,103.0,1987,505000.0
2025.0833333333333,4 ROOM,North,5.0,84.0,1987,495000.0
2025.0833333333333,4 ROOM,North,5.0,84.0,1985,500000.0
2025.0833333333333,5 ROOM,North,11.0,120.0,2018,760000.0
2025.0833333333333,5 ROOM,North,5.0,122.0,1988,668000.0
2025.0833333333333,5 ROOM,North,5.0,123.0,1993,700000.0
2025.0833333333333,5 ROOM,North,2.0,113.0,2018,700000.0
2025.0833333333333,5 ROOM,North,8.0,127.0,1987,790000.0
2025.0833333333333,5 ROOM,North,2.0,111.0,2000,608000.0
2025.0833333333333,5 ROOM,North,11.0,113.0,2017,730000.0
2025.0833333333333,5 ROOM,North,8.0,122.0,1988,738000.0
2025.0833333333333,5 ROOM,North,11.0,127.0,1988,740000.0
2025.0833333333333,EXECUTIVE,North,5.0,146.0,1987,800000.0
