year_month,mean,median_price,high_price,low_price,Index,Change,prev_close,rolling_mean
1990-01-01,79955.13432835821,78000.0,88500.0,70000.0,24.3,,,
1990-02-01,79955.13432835821,78000.0,88500.0,70000.0,24.3,,79955.13432835821,
1990-03-01,81961.31004366813,80000.0,90000.0,70500.0,24.3,,79955.13432835821,78666.66666666667
1990-04-01,81236.38888888889,80000.0,88500.0,70650.0,24.3972,0.40%,81961.31004366813,79333.33333333333
1990-05-01,81236.38888888889,80000.0,88500.0,70650.0,24.3972,0.40%,81236.38888888889,80000.0
1990-06-01,83309.64467005077,80000.0,92000.0,70000.0,24.3972,0.40%,81236.38888888889,80000.0
1990-07-01,82660.28355387524,82000.0,93000.0,70000.0,25.00713,2.50%,83309.64467005077,80666.66666666667
1990-08-01,82660.28355387524,82000.0,93000.0,70000.0,25.00713,2.50%,82660.28355387524,81333.33333333333
1990-09-01,81283.5687732342,80000.0,90000.0,70000.0,25.00713,2.50%,82660.28355387524,81333.33333333333
1990-10-01,81413.42592592593,80000.0,90000.0,70000.0,24.70704444,-1.20%,81283.5687732342,80666.66666666667
1990-11-01,81413.42592592593,80000.0,90000.0,70000.0,24.70704444,-1.20%,81413.42592592593,80000.0
1990-12-01,82793.26599326599,80000.0,90500.0,70000.0,24.70704444,-1.20%,81413.42592592593,80000.0
1991-01-01,81505.46308724832,80000.0,91500.0,69000.0,24.9047008,0.80%,82793.26599326599,80000.0
1991-02-01,81505.46308724832,80000.0,91500.0,69000.0,24.9047008,0.80%,81505.46308724832,80000.0
1991-03-01,81117.32673267326,75050.0,92000.0,66250.0,24.9047008,0.80%,81505.46308724832,78350.0
1991-04-01,80457.09030837004,79500.0,90750.0,70000.0,25.50241361,2.40%,81117.32673267326,78183.33333333333
1991-05-01,80457.09030837004,79500.0,90750.0,70000.0,25.50241361,2.40%,80457.09030837004,78016.66666666667
1991-06-01,80748.04780876494,80000.0,91000.0,66000.0,25.50241361,2.40%,80457.09030837004,79666.66666666667
1991-07-01,82659.3243697479,80000.0,92000.0,70000.0,25.19638465,-1.20%,80748.04780876494,79833.33333333333
1991-08-01,82659.3243697479,80000.0,92000.0,70000.0,25.19638465,-1.20%,82659.3243697479,80000.0
1991-09-01,82887.32484076433,80000.0,91410.0,70000.0,25.19638465,-1.20%,82659.3243697479,80000.0
1991-10-01,82976.34375,81000.0,95000.0,68000.0,25.09559911,-0.40%,82887.32484076433,80333.33333333333
1991-11-01,82976.34375,81000.0,95000.0,68000.0,25.09559911,-0.40%,82976.34375,80666.66666666667
1991-12-01,81467.21893491125,80000.0,93000.0,65000.0,25.09559911,-0.40%,82976.34375,80666.66666666667
1992-01-01,82223.84879725086,80000.0,92300.0,67000.0,25.79827589,2.80%,81467.21893491125,80333.33333333333
1992-02-01,82223.84879725086,80000.0,92300.0,67000.0,25.79827589,2.80%,82223.84879725086,80000.0
1992-03-01,83792.12121212122,80000.0,93250.0,65875.0,25.79827589,2.80%,82223.84879725086,80000.0
1992-04-01,87201.57627118644,85000.0,98925.0,70525.0,27.39776899,6.20%,83792.12121212122,81666.66666666667
1992-05-01,87201.57627118644,85000.0,98925.0,70525.0,27.39776899,6.20%,87201.57627118644,83333.33333333333
1992-06-01,91268.57142857143,88000.0,109250.0,70000.0,27.39776899,6.20%,87201.57627118644,86000.0
1992-07-01,90851.95335276968,88000.0,107875.0,71000.0,28.00051991,2.20%,91268.57142857143,87000.0
1992-08-01,90851.95335276968,88000.0,107875.0,71000.0,28.00051991,2.20%,90851.95335276968,88000.0
1992-09-01,92936.45054945054,89500.0,110250.0,71600.0,28.00051991,2.20%,90851.95335276968,88500.0
1992-10-01,93651.37172774869,90000.0,110000.0,72000.0,28.58853083,2.10%,92936.45054945054,89166.66666666667
1992-11-01,93651.37172774869,90000.0,110000.0,72000.0,28.58853083,2.10%,93651.37172774869,89833.33333333333
1992-12-01,96572.16545012165,93000.0,115000.0,76000.0,28.58853083,2.10%,93651.37172774869,91000.0
1993-01-01,95852.55720053836,92000.0,117000.0,72000.0,30.18948856,5.60%,96572.16545012165,91666.66666666667
1993-02-01,95852.55720053836,92000.0,117000.0,72000.0,30.18948856,5.60%,95852.55720053836,92333.33333333333
1993-03-01,96788.57142857143,93000.0,117000.0,72000.0,30.18948856,5.60%,95852.55720053836,92333.33333333333
1993-04-01,100021.6539050536,98500.0,120000.0,80000.0,39.5784195,31.10%,96788.57142857143,94500.0
1993-05-01,100021.6539050536,98500.0,120000.0,80000.0,39.5784195,31.10%,100021.6539050536,96666.66666666667
1993-06-01,111515.37336814622,115000.0,132000.0,90000.0,39.5784195,31.10%,100021.6539050536,104000.0
1993-07-01,127200.2842377261,125000.0,143000.0,110000.0,47.69199549,20.50%,111515.37336814622,112833.33333333333
1993-08-01,127200.2842377261,125000.0,143000.0,110000.0,47.69199549,20.50%,127200.2842377261,121666.66666666667
1993-09-01,142280.41474654377,140000.0,158000.0,125000.0,47.69199549,20.50%,127200.2842377261,130000.0
1993-10-01,152554.6397459165,154000.0,170000.0,133000.0,48.97967937,2.70%,142280.41474654377,139666.66666666666
1993-11-01,152554.6397459165,154000.0,170000.0,133000.0,48.97967937,2.70%,152554.6397459165,149333.33333333334
1993-12-01,159617.30201342283,160000.0,178000.0,140000.0,48.97967937,2.70%,152554.6397459165,156000.0
1994-01-01,162695.1660923501,163000.0,180000.0,145000.0,50.40009007,2.90%,159617.30201342283,159000.0
1994-02-01,162695.1660923501,163000.0,180000.0,145000.0,50.40009007,2.90%,162695.1660923501,162000.0
1994-03-01,164946.1578266494,165000.0,180000.0,150000.0,50.40009007,2.90%,162695.1660923501,163666.66666666666
1994-04-01,168729.23374114616,168000.0,185000.0,150000.0,51.71049241,2.60%,164946.1578266494,165333.33333333334
1994-05-01,168729.23374114616,168000.0,185000.0,150000.0,51.71049241,2.60%,168729.23374114616,167000.0
1994-06-01,174227.14666666667,172000.0,193000.0,154750.0,51.71049241,2.60%,168729.23374114616,169333.33333333334
1994-07-01,177433.1563876652,175000.0,195000.0,158000.0,54.60627999,5.60%,174227.14666666667,171666.66666666666
1994-08-01,177433.1563876652,175000.0,195000.0,158000.0,54.60627999,5.60%,177433.1563876652,174000.0
1994-09-01,180246.00611620795,178000.0,200000.0,160000.0,54.60627999,5.60%,177433.1563876652,176000.0
1994-10-01,181301.62206001623,180000.0,200000.0,160000.0,54.82470511,0.40%,180246.00611620795,177666.66666666666
1994-11-01,181301.62206001623,180000.0,200000.0,160000.0,54.82470511,0.40%,181301.62206001623,179333.33333333334
1994-12-01,185507.73158756137,183000.0,203000.0,166000.0,54.82470511,0.40%,181301.62206001623,181000.0
1995-01-01,185701.48540393755,181000.0,205000.0,164000.0,57.34664154,4.60%,185507.73158756137,181333.33333333334
1995-02-01,185701.48540393755,181000.0,205000.0,164000.0,57.34664154,4.60%,185701.48540393755,181666.66666666666
1995-03-01,187042.66917293234,183000.0,205000.0,165000.0,57.34664154,4.60%,185701.48540393755,181666.66666666666
1995-04-01,194768.83082077053,191500.0,215000.0,173000.0,63.94150532,11.50%,187042.66917293234,185166.66666666666
1995-05-01,194768.83082077053,191500.0,215000.0,173000.0,63.94150532,11.50%,194768.83082077053,188666.66666666666
1995-06-01,208276.14214046823,205000.0,225750.0,187000.0,63.94150532,11.50%,194768.83082077053,196000.0
1995-07-01,213718.51377410468,212000.0,236000.0,190000.0,67.71405414,5.90%,208276.14214046823,202833.33333333334
1995-08-01,213718.51377410468,212000.0,236000.0,190000.0,67.71405414,5.90%,213718.51377410468,209666.66666666666
1995-09-01,222856.22043628013,222000.0,245000.0,198000.0,67.71405414,5.90%,213718.51377410468,215333.33333333334
1995-10-01,226090.77281845536,225000.0,248000.0,200000.0,73.74060495,8.90%,222856.22043628013,219666.66666666666
1995-11-01,226090.77281845536,225000.0,248000.0,200000.0,73.74060495,8.90%,226090.77281845536,224000.0
1995-12-01,234618.5380577428,235000.0,257250.0,209500.0,73.74060495,8.90%,226090.77281845536,228333.33333333334
1996-01-01,245447.40251845418,243000.0,270000.0,220000.0,80.52474061,9.20%,234618.5380577428,234333.33333333334
1996-02-01,245447.40251845418,243000.0,270000.0,220000.0,80.52474061,9.20%,245447.40251845418,240333.33333333334
1996-03-01,253811.68636911942,252000.0,280000.0,227000.0,80.52474061,9.20%,245447.40251845418,246000.0
1996-04-01,267802.27446918696,263000.0,295000.0,239000.0,90.91243215,12.90%,253811.68636911942,252666.66666666666
1996-05-01,267802.27446918696,263000.0,295000.0,239000.0,90.91243215,12.90%,267802.27446918696,259333.33333333334
1996-06-01,284682.0740740741,280000.0,310850.0,252000.0,90.91243215,12.90%,267802.27446918696,268666.6666666667
1996-07-01,306176.50210575573,302000.0,340000.0,270000.0,96.45809051,6.10%,284682.0740740741,281666.6666666667
1996-08-01,306176.50210575573,302000.0,340000.0,270000.0,96.45809051,6.10%,306176.50210575573,294666.6666666667
1996-09-01,317566.81967213115,315000.0,350000.0,285000.0,96.45809051,6.10%,306176.50210575573,306333.3333333333
1996-10-01,322537.74417562725,320000.0,355000.0,288000.0,99.06245895,2.70%,317566.81967213115,312333.3333333333
1996-11-01,322537.74417562725,320000.0,355000.0,288000.0,99.06245895,2.70%,322537.74417562725,318333.3333333333
1996-12-01,322620.1982160555,320000.0,355000.0,293000.0,99.06245895,2.70%,322537.74417562725,320000.0
1997-01-01,319388.7609561753,318000.0,350000.0,288000.0,98.66620912,-0.40%,322620.1982160555,319333.3333333333
1997-02-01,319388.7609561753,318000.0,350000.0,288000.0,98.66620912,-0.40%,319388.7609561753,318666.6666666667
1997-03-01,316885.6303854875,315000.0,344600.0,290000.0,98.66620912,-0.40%,319388.7609561753,317000.0
1997-04-01,315264.4752385279,313500.0,340000.0,289000.0,97.58088082,-1.10%,316885.6303854875,315500.0
1997-05-01,315264.4752385279,313500.0,340000.0,289000.0,97.58088082,-1.10%,315264.4752385279,314000.0
1997-06-01,314449.97142857144,313750.0,342000.0,285000.0,97.58088082,-1.10%,315264.4752385279,313583.3333333333
1997-07-01,307929.5267580717,308000.0,335000.0,280000.0,93.67764559,-4.00%,314449.97142857144,311750.0
1997-08-01,307929.5267580717,308000.0,335000.0,280000.0,93.67764559,-4.00%,307929.5267580717,309916.6666666667
1997-09-01,300126.1998001998,298000.0,330000.0,270000.0,93.67764559,-4.00%,307929.5267580717,304666.6666666667
1997-10-01,294346.9762865792,293000.0,320000.0,265500.0,88.05698685,-6.00%,300126.1998001998,299666.6666666667
1997-11-01,294346.9762865792,293000.0,320000.0,265500.0,88.05698685,-6.00%,294346.9762865792,294666.6666666667
1997-12-01,288478.8343125734,287000.0,315000.0,260000.0,88.05698685,-6.00%,294346.9762865792,291000.0
1998-01-01,279562.21435228334,280000.0,305000.0,255000.0,81.7168838,-7.20%,288478.8343125734,286666.6666666667
1998-02-01,279562.21435228334,280000.0,305000.0,255000.0,81.7168838,-7.20%,279562.21435228334,282333.3333333333
1998-03-01,272618.25531914894,272000.0,300000.0,249000.0,81.7168838,-7.20%,279562.21435228334,277333.3333333333
1998-04-01,262879.19971671386,262000.0,288000.0,240000.0,78.28477468,-4.20%,272618.25531914894,271333.3333333333
1998-05-01,262879.19971671386,262000.0,288000.0,240000.0,78.28477468,-4.20%,262879.19971671386,265333.3333333333
1998-06-01,256406.73974645787,256000.0,280000.0,236000.0,78.28477468,-4.20%,262879.19971671386,260000.0
1998-07-01,253006.54662379422,252000.0,276375.0,231000.0,74.91852937,-4.30%,256406.73974645787,256666.66666666666
1998-08-01,253006.54662379422,252000.0,276375.0,231000.0,74.91852937,-4.30%,253006.54662379422,253333.33333333334
1998-09-01,248577.6477483035,248000.0,272000.0,226000.0,74.91852937,-4.30%,253006.54662379422,250666.66666666666
1998-10-01,247214.79140786748,246000.0,272000.0,225000.0,72.29638084,-3.50%,248577.6477483035,248666.66666666666
1998-11-01,247214.79140786748,246000.0,272000.0,225000.0,72.29638084,-3.50%,247214.79140786748,246666.66666666666
1998-12-01,242363.61467391305,242000.0,267000.0,220000.0,72.29638084,-3.50%,247214.79140786748,244666.66666666666
1999-01-01,239063.12919967223,239000.0,263000.0,217000.0,71.21193513,-1.50%,242363.61467391305,242333.33333333334
1999-02-01,239063.12919967223,239000.0,263000.0,217000.0,71.21193513,-1.50%,239063.12919967223,240000.0
1999-03-01,236672.36165577342,237000.0,261000.0,214000.0,71.21193513,-1.50%,239063.12919967223,238333.33333333334
1999-04-01,235223.2536036036,234000.0,258000.0,213000.0,72.20890222,1.40%,236672.36165577342,236666.66666666666
1999-05-01,235223.2536036036,234000.0,258000.0,213000.0,72.20890222,1.40%,235223.2536036036,235000.0
1999-06-01,235257.51885830786,233000.0,259000.0,212000.0,72.20890222,1.40%,235223.2536036036,233666.66666666666
1999-07-01,238906.1805341551,237650.0,263000.0,215000.0,78.1300322,8.20%,235257.51885830786,234883.33333333334
1999-08-01,238906.1805341551,237650.0,263000.0,215000.0,78.1300322,8.20%,238906.1805341551,236100.0
1999-09-01,249122.40746666666,247000.0,275000.0,222000.0,78.1300322,8.20%,238906.1805341551,240766.66666666666
1999-10-01,259159.5538900785,257000.0,287000.0,231000.0,79.84889291,2.20%,249122.40746666666,247216.66666666666
1999-11-01,259159.5538900785,257000.0,287000.0,231000.0,79.84889291,2.20%,259159.5538900785,253666.66666666666
1999-12-01,266157.03307086613,265000.0,293000.0,238000.0,79.84889291,2.20%,259159.5538900785,259666.66666666666
2000-01-01,263499.8251192369,262000.0,290000.0,234000.0,80.32798627,0.60%,266157.03307086613,261333.33333333334
2000-02-01,263499.8251192369,262000.0,290000.0,234000.0,80.32798627,0.60%,263499.8251192369,263000.0
2000-03-01,265671.36140350875,263000.0,290000.0,236650.0,80.32798627,0.60%,263499.8251192369,262333.3333333333
2000-04-01,266091.50396987627,263000.0,290500.0,238000.0,79.36405043,-1.20%,265671.36140350875,262666.6666666667
2000-05-01,266091.50396987627,263000.0,290500.0,238000.0,79.36405043,-1.20%,266091.50396987627,263000.0
2000-06-01,260316.35418359056,258500.0,288000.0,232000.0,79.36405043,-1.20%,266091.50396987627,261500.0
2000-07-01,257668.27601031814,253500.0,283866.0,230000.0,77.69740537,-2.10%,260316.35418359056,258333.33333333334
2000-08-01,257668.27601031814,253500.0,283866.0,230000.0,77.69740537,-2.10%,257668.27601031814,255166.66666666666
2000-09-01,254187.65058236272,252000.0,280000.0,227000.0,77.69740537,-2.10%,257668.27601031814,253000.0
2000-10-01,252466.22620050548,248000.0,279000.0,224000.0,75.91036505,-2.30%,254187.65058236272,251166.66666666666
2000-11-01,252466.22620050548,248000.0,279000.0,224000.0,75.91036505,-2.30%,252466.22620050548,249333.33333333334
2000-12-01,248974.01602564103,245000.0,276000.0,221950.0,75.91036505,-2.30%,252466.22620050548,247000.0
2001-01-01,242869.9200359389,238500.0,270000.0,217000.0,73.32941264,-3.40%,248974.01602564103,243833.33333333334
2001-02-01,242869.9200359389,238500.0,270000.0,217000.0,73.32941264,-3.40%,242869.9200359389,240666.66666666666
2001-03-01,241412.38305084745,235000.0,267000.0,215000.0,73.32941264,-3.40%,242869.9200359389,237333.33333333334
2001-04-01,238766.67319461444,233000.0,265000.0,211000.0,72.22947145,-1.50%,241412.38305084745,235500.0
2001-05-01,238766.67319461444,233000.0,265000.0,211000.0,72.22947145,-1.50%,238766.67319461444,233666.66666666666
2001-06-01,236148.64337349398,230500.0,261000.0,210000.0,72.22947145,-1.50%,238766.67319461444,232166.66666666666
2001-07-01,231360.02707715135,225750.0,256500.0,205375.0,70.71265255,-2.10%,236148.64337349398,229750.0
2001-08-01,231360.02707715135,225750.0,256500.0,205375.0,70.71265255,-2.10%,231360.02707715135,227333.33333333334
2001-09-01,233666.37613928842,226000.0,258000.0,208000.0,70.71265255,-2.10%,231360.02707715135,225833.33333333334
2001-10-01,230168.09681012656,224000.0,255000.0,205000.0,69.72267541,-1.40%,233666.37613928842,225250.0
2001-11-01,230168.09681012656,224000.0,255000.0,205000.0,69.72267541,-1.40%,230168.09681012656,224666.66666666666
2001-12-01,228909.19277145027,224000.0,253000.0,203000.0,69.72267541,-1.40%,230168.09681012656,224000.0
2002-01-01,224656.0644778481,219000.0,249000.0,200000.0,69.23461668,-0.70%,228909.19277145027,222333.33333333334
2002-02-01,224656.0644778481,219000.0,249000.0,200000.0,69.23461668,-0.70%,224656.0644778481,220666.66666666666
2002-03-01,224167.76500508646,217000.0,248000.0,200000.0,69.23461668,-0.70%,224656.0644778481,218333.33333333334
2002-04-01,223109.37494998,215000.0,245000.0,197000.0,69.3038513,0.10%,224167.76500508646,217000.0
2002-05-01,223109.37494998,215000.0,245000.0,197000.0,69.3038513,0.10%,223109.37494998,215666.66666666666
2002-06-01,226328.14750378215,221000.0,248000.0,198850.0,69.3038513,0.10%,223109.37494998,217000.0
2002-07-01,223976.41888026154,218000.0,245000.0,196000.0,69.99688981,1.00%,226328.14750378215,218000.0
2002-08-01,223976.41888026154,218000.0,245000.0,196000.0,69.99688981,1.00%,223976.41888026154,219000.0
2002-09-01,221643.51096121417,215000.0,244950.0,196000.0,69.99688981,1.00%,223976.41888026154,217000.0
2002-10-01,226236.98350100603,220000.0,248000.0,196500.0,69.99688981,0.00%,221643.51096121417,217666.66666666666
2002-11-01,226236.98350100603,220000.0,248000.0,196500.0,69.99688981,0.00%,226236.98350100603,218333.33333333334
2002-12-01,224789.55035455278,218000.0,247000.0,198000.0,69.99688981,0.00%,226236.98350100603,219333.33333333334
2003-01-01,222702.96751536435,216000.0,245000.0,196200.0,71.11684005,1.60%,224789.55035455278,218000.0
2003-02-01,222702.96751536435,216000.0,245000.0,196200.0,71.11684005,1.60%,222702.96751536435,216666.66666666666
2003-03-01,222652.68874172185,216000.0,244000.0,196000.0,71.11684005,1.60%,222702.96751536435,216000.0
2003-04-01,227330.04235832856,223000.0,247750.0,202000.0,72.61029369,2.10%,222652.68874172185,218333.33333333334
2003-05-01,227330.04235832856,223000.0,247750.0,202000.0,72.61029369,2.10%,227330.04235832856,220666.66666666666
2003-06-01,229580.52934662238,227000.0,250000.0,205000.0,72.61029369,2.10%,227330.04235832856,224333.33333333334
2003-07-01,230915.0688888889,229750.0,250000.0,205000.0,74.42555103,2.50%,229580.52934662238,226583.33333333334
2003-08-01,230915.0688888889,229750.0,250000.0,205000.0,74.42555103,2.50%,230915.0688888889,228833.33333333334
2003-09-01,228085.79978586725,226000.0,249000.0,203000.0,74.42555103,2.50%,230915.0688888889,228500.0
2003-10-01,233403.87288135593,230000.0,254000.0,210000.0,75.24423209,1.10%,228085.79978586725,228583.33333333334
2003-11-01,233403.87288135593,230000.0,254000.0,210000.0,75.24423209,1.10%,233403.87288135593,228666.66666666666
2003-12-01,236416.15630397236,235000.0,255000.0,211250.0,75.24423209,1.10%,233403.87288135593,231666.66666666666
2004-01-01,234241.97103274558,232750.0,255000.0,210000.0,75.46996479,0.30%,236416.15630397236,232583.33333333334
2004-02-01,234241.97103274558,232750.0,255000.0,210000.0,75.46996479,0.30%,234241.97103274558,233500.0
2004-03-01,236235.64342453663,235000.0,255000.0,212000.0,75.46996479,0.30%,234241.97103274558,233500.0
2004-04-01,238178.22694257632,236888.0,260000.0,213000.0,76.37560437,1.20%,236235.64342453663,234879.33333333334
2004-05-01,238178.22694257632,236888.0,260000.0,213000.0,76.37560437,1.20%,238178.22694257632,236258.66666666666
2004-06-01,239776.08769792935,237000.0,260000.0,214500.0,76.37560437,1.20%,238178.22694257632,236925.33333333334
2004-07-01,239877.99557277255,238000.0,260000.0,213000.0,76.45197997,0.10%,239776.08769792935,237296.0
2004-08-01,239877.99557277255,238000.0,260000.0,213000.0,76.45197997,0.10%,239877.99557277255,237666.66666666666
2004-09-01,237708.2,235000.0,257000.0,213000.0,76.45197997,0.10%,239877.99557277255,237000.0
2004-10-01,237625.61486486485,235000.0,257055.0,215000.0,77.21649977,1.00%,237708.2,236000.0
2004-11-01,237625.61486486485,235000.0,257055.0,215000.0,77.21649977,1.00%,237625.61486486485,235000.0
2004-12-01,237894.9252814739,236000.0,260000.0,212000.0,77.21649977,1.00%,237625.61486486485,235333.33333333334
2005-01-01,237179.41052137152,235500.0,260000.0,212000.0,77.29371627,0.10%,237894.9252814739,235500.0
2005-02-01,237179.41052137152,235500.0,260000.0,212000.0,77.29371627,0.10%,237179.41052137152,235666.66666666666
2005-03-01,240849.16718266252,239000.0,265000.0,212000.0,77.29371627,0.10%,237179.41052137152,236666.66666666666
2005-04-01,237257.6349954833,235000.0,258000.0,213000.0,73.58361789,-4.80%,240849.16718266252,236500.0
2005-05-01,237257.6349954833,235000.0,258000.0,213000.0,73.58361789,-4.80%,237257.6349954833,236333.33333333334
2005-06-01,232654.88707926168,230000.0,250000.0,210000.0,73.58361789,-4.80%,237257.6349954833,233333.33333333334
2005-07-01,232151.3208837454,228000.0,248000.0,208000.0,73.28928342,-0.40%,232654.88707926168,231000.0
2005-08-01,232151.3208837454,228000.0,248000.0,208000.0,73.28928342,-0.40%,232151.3208837454,228666.66666666666
2005-09-01,231128.87272727274,226500.0,245000.0,210000.0,73.28928342,-0.40%,232151.3208837454,227500.0
2005-10-01,231885.36680327868,228000.0,245000.0,210000.0,73.58244055,0.40%,231128.87272727274,227500.0
2005-11-01,231885.36680327868,228000.0,245000.0,210000.0,73.58244055,0.40%,231885.36680327868,227500.0
2005-12-01,234290.18724279836,230000.0,248125.0,212000.0,73.58244055,0.40%,231885.36680327868,228666.66666666666
2006-01-01,233026.54371921183,229000.0,248000.0,210000.0,73.65602299,0.10%,234290.18724279836,229000.0
2006-02-01,233026.54371921183,229000.0,248000.0,210000.0,73.65602299,0.10%,233026.54371921183,229333.33333333334
2006-03-01,231876.57969303423,228000.0,245750.0,210000.0,73.65602299,0.10%,233026.54371921183,228666.66666666666
2006-04-01,234612.8641273451,230000.0,250000.0,210000.0,74.39258322,1.00%,231876.57969303423,229000.0
2006-05-01,234612.8641273451,230000.0,250000.0,210000.0,74.39258322,1.00%,234612.8641273451,229333.33333333334
2006-06-01,235051.92931633836,230000.0,250000.0,208000.0,74.39258322,1.00%,234612.8641273451,230000.0
2006-07-01,236237.50961600864,230000.0,252000.0,210000.0,74.31819064,-0.10%,235051.92931633836,230000.0
2006-08-01,236237.50961600864,230000.0,252000.0,210000.0,74.31819064,-0.10%,236237.50961600864,230000.0
2006-09-01,237723.7280799112,231500.0,255000.0,210000.0,74.31819064,-0.10%,236237.50961600864,230500.0
2006-10-01,236582.0046756283,230000.0,252000.0,210000.0,74.98705436,0.90%,237723.7280799112,230500.0
2006-11-01,236582.0046756283,230000.0,252000.0,210000.0,74.98705436,0.90%,236582.0046756283,230500.0
2006-12-01,236624.53453001133,231000.0,255000.0,210000.0,74.98705436,0.90%,236582.0046756283,230333.33333333334
2007-01-01,239137.42344045368,232000.0,255400.0,213000.0,75.88689901,1.20%,236624.53453001133,231000.0
2007-02-01,239137.42344045368,232000.0,255400.0,213000.0,75.88689901,1.20%,239137.42344045368,231666.66666666666
2007-03-01,240608.9639037433,235000.0,259916.0,210000.0,75.88689901,1.20%,239137.42344045368,233000.0
2007-04-01,243449.09336465062,235500.0,260000.0,215000.0,78.16350598,3.00%,240608.9639037433,234166.66666666666
2007-05-01,243449.09336465062,235500.0,260000.0,215000.0,78.16350598,3.00%,243449.09336465062,235333.33333333334
